Linka;Spoj;MOD;MOD;Názov;ČOD;MPR;MPR;Názov;ČPR;KM,,,,
505412;18;439;Žiar,,Dolinky;10:09:00;401;Lipt.Mikuláš,,AS;10:41:00;14
505412;20;244;Žiar,Žiarska dolina;12:57:00;401;Lipt.Mikuláš,,AS;13:32:00;15,
505412;22;439;Žiar,,Dolinky;13:42:00;401;Lipt.Mikuláš,,AS;14:06:00;14
505412;24;244;Žiar,Žiarska dolina;14:52:00;401;Lipt.Mikuláš,,AS;15:25:00;15,
505412;28;244;Žiar,Žiarska dolina;16:35:00;401;Lipt.Mikuláš,,AS;17:02:00;15,
505412;38;244;Žiar,Žiarska dolina;18:55:00;401;Lipt.Mikuláš,,AS;19:22:00;15,
505412;42;439;Žiar,,Dolinky;17:36:00;401;Lipt.Mikuláš,,AS;18:00:00;14
505412;6;439;Žiar,,Dolinky;6:20:00;401;Lipt.Mikuláš,,AS;6:50:00;14
505413;3;77;Kráľova Lehota,,žel.st.;4:45:00;236;Vyšná Boca,,Zacharovský;5:03:00;14
505413;11;123;Lipt.Hrádok,,žel.st.;5:27:00;236;Vyšná Boca,,Zacharovský;5:47:00;19
505413;19;123;Lipt.Hrádok,,žel.st.;6:07:00;236;Vyšná Boca,,Zacharovský;6:33:00;20
505413;23;401;Lipt.Mikuláš,,AS;10:05:00;236;Vyšná Boca,,Zacharovský;11:13:00;32
505413;29;77;Kráľova Lehota,,žel.st.;13:18:00;236;Vyšná Boca,,Zacharovský;13:39:00;14
505413;35;123;Lipt.Hrádok,,žel.st.;14:50:00;236;Vyšná Boca,,Zacharovský;15:15:00;20
505413;43;123;Lipt.Hrádok,,žel.st.;16:00:00;236;Vyšná Boca,,Zacharovský;16:30:00;20
505413;14;236;Vyšná Boca,,Zacharovský;5:10:00;123;Lipt.Hrádok,,žel.st.;5:39:00;20
505413;22;236;Vyšná Boca,,Zacharovský;5:54:00;123;Lipt.Hrádok,,žel.st.;6:33:00;24
505413;24;236;Vyšná Boca,,Zacharovský;6:37:00;75;Kráľova Lehota,,Jednota;6:59:00;15
505413;30;236;Vyšná Boca,,Zacharovský;11:45:00;77;Kráľova Lehota,,žel.st.;12:08:00;14
505413;40;236;Vyšná Boca,,Zacharovský;13:39:00;123;Lipt.Hrádok,,žel.st.;14:10:00;20
505413;42;236;Vyšná Boca,,Zacharovský;15:20:00;401;Lipt.Mikuláš,,AS;16:08:00;32
505413;48;236;Vyšná Boca,,Zacharovský;16:35:00;77;Kráľova Lehota,,žel.st.;16:55:00;14
505414;1;401;Lipt.Mikuláš,,AS;5:25:00;121;Lipt.Hrádok,,Tesla;5:45:00;14
505414;5;401;Lipt.Mikuláš,,AS;6:10:00;122;Lipt.Hrádok,,cint.;6:34:00;13
505414;7;401;Lipt.Mikuláš,,AS;20:28:00;123;Lipt.Hrádok,,žel.st.;20:48:00;12
505414;9;401;Lipt.Mikuláš,,AS;15:00:00;123;Lipt.Hrádok,,žel.st.;15:22:00;12
505414;17;401;Lipt.Mikuláš,,AS;13:20:00;121;Lipt.Hrádok,,Tesla;13:45:00;14
505414;19;401;Lipt.Mikuláš,,AS;6:27:00;431;Lipt.Hrádok,,Alcatel;6:53:00;14
505414;23;401;Lipt.Mikuláš,,AS;13:05:00;431;Lipt.Hrádok,,Alcatel;13:33:00;14
505414;27;401;Lipt.Mikuláš,,AS;5:20:00;431;Lipt.Hrádok,,Alcatel;5:47:00;14
505414;29;401;Lipt.Mikuláš,,AS;13:30:00;431;Lipt.Hrádok,,Alcatel;13:55:00;14
505414;31;401;Lipt.Mikuláš,,AS;12:55:00;123;Lipt.Hrádok,,žel.st.;13:17:00;12
505414;33;401;Lipt.Mikuláš,,AS;17:40:00;123;Lipt.Hrádok,,žel.st.;18:00:00;12
505414;45;401;Lipt.Mikuláš,,AS;6:10:00;123;Lipt.Hrádok,,žel.st.;6:30:00;12
505414;47;401;Lipt.Mikuláš,,AS;21:20:00;121;Lipt.Hrádok,,Tesla;21:45:00;14
505414;37;401;Lipt.Mikuláš,,AS;5:35:00;123;Lipt.Hrádok,,žel.st.;5:49:00;12
505414;25;401;Lipt.Mikuláš,,AS;10:50:00;123;Lipt.Hrádok,,žel.st.;11:15:00;12
505414;51;401;Lipt.Mikuláš,,AS;5:05:00;123;Lipt.Hrádok,,žel.st.;5:25:00;12
505414;2;121;Lipt.Hrádok,,Tesla;5:47:00;401;Lipt.Mikuláš,,AS;6:15:00;14
505414;6;123;Lipt.Hrádok,,žel.st.;7:15:00;401;Lipt.Mikuláš,,AS;7:35:00;12
505414;8;123;Lipt.Hrádok,,žel.st.;12:00:00;401;Lipt.Mikuláš,,AS;12:20:00;12
505414;16;121;Lipt.Hrádok,,Tesla;14:10:00;401;Lipt.Mikuláš,,AS;14:50:00;15
505414;20;431;Lipt.Hrádok,,Alcatel;6:15:00;401;Lipt.Mikuláš,,AS;6:41:00;14
505414;24;431;Lipt.Hrádok,,Alcatel;13:35:00;401;Lipt.Mikuláš,,AS;14:08:00;14
505414;26;431;Lipt.Hrádok,,Alcatel;14:40:00;401;Lipt.Mikuláš,,AS;15:07:00;14
505414;28;123;Lipt.Hrádok,,žel.st.;6:37:00;401;Lipt.Mikuláš,,AS;6:55:00;12
505414;30;431;Lipt.Hrádok,,Alcatel;15:20:00;401;Lipt.Mikuláš,,AS;15:45:00;14
505414;34;123;Lipt.Hrádok,,žel.st.;18:05:00;401;Lipt.Mikuláš,,AS;18:25:00;12
505414;50;123;Lipt.Hrádok,,žel.st.;10:35:00;401;Lipt.Mikuláš,,AS;10:55:00;12
505414;52;121;Lipt.Hrádok,,Tesla;22:05:00;401;Lipt.Mikuláš,,AS;22:27:00;14
505414;10;123;Lipt.Hrádok,,žel.st.;12:15:00;401;Lipt.Mikuláš,,AS;12:33:00;12
505414;40;123;Lipt.Hrádok,,žel.st.;17:25:00;401;Lipt.Mikuláš,,AS;17:47:00;12
505414;56;123;Lipt.Hrádok,,žel.st.;20:49:00;401;Lipt.Mikuláš,,AS;21:09:00;12
505414;60;123;Lipt.Hrádok,,žel.st.;18:43:00;401;Lipt.Mikuláš,,AS;19:00:00;12
505414;62;123;Lipt.Hrádok,,žel.st.;6:40:00;14;Be�?adiková,,rázc.;6:45:00;5
505415;1;401;Lipt.Mikuláš,,AS;5:30:00;127;Lipt.Ján,,zot.Ďumbier;5:50:00;12
505415;5;401;Lipt.Mikuláš,,AS;6:20:00;449;Lipt.Ján,,Alexandra Wellness Hotel;6:47:00;13
505415;13;401;Lipt.Mikuláš,,AS;10:35:00;127;Lipt.Ján,,zot.Ďumbier;11:03:00;12
505415;15;401;Lipt.Mikuláš,,AS;12:20:00;127;Lipt.Ján,,zot.Ďumbier;12:44:00;12
505415;17;401;Lipt.Mikuláš,,AS;12:40:00;124;Lipt.Ján,,Jednota;13:03:00;11
505415;19;401;Lipt.Mikuláš,,AS;14:19:00;127;Lipt.Ján,,zot.Ďumbier;14:45:00;12
505415;23;401;Lipt.Mikuláš,,AS;15:20:00;449;Lipt.Ján,,Alexandra Wellness Hotel;15:49:00;13
505415;25;401;Lipt.Mikuláš,,AS;16:00:00;127;Lipt.Ján,,zot.Ďumbier;16:29:00;12
505415;27;401;Lipt.Mikuláš,,AS;16:55:00;127;Lipt.Ján,,zot.Ďumbier;17:19:00;12
505415;31;401;Lipt.Mikuláš,,AS;18:35:00;449;Lipt.Ján,,Alexandra Wellness Hotel;19:03:00;13
505415;33;401;Lipt.Mikuláš,,AS;20:50:00;127;Lipt.Ján,,zot.Ďumbier;21:13:00;12
505415;35;401;Lipt.Mikuláš,,AS;22:15:00;127;Lipt.Ján,,zot.Ďumbier;22:35:00;12
505415;47;401;Lipt.Mikuláš,,AS;6:45:00;124;Lipt.Ján,,Jednota;7:20:00;15
505415;7;401;Lipt.Mikuláš,,AS;8:20:00;127;Lipt.Ján,,zot.Ďumbier;8:44:00;12
